,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-18,21:28:40.857065,22,JohnAlba,235,425,190
2,2020-06-18,21:28:40.857065,22,Tardie,180,360,180
4,2020-06-18,21:28:40.857065,22,Mercer,170,195,25
0,2020-06-18,21:28:40.857065,22,Mr.Pink,225,220,-5
6,2020-06-18,21:28:40.857065,22,Bornstein,175,130,-45
7,2020-06-18,21:28:40.857065,22,Grout,265,165,-100
5,2020-06-18,21:28:40.857065,22,Judogi,225,120,-105
3,2020-06-18,21:28:40.857065,22,Clyde,215,75,-140
