,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-08-27,22:25:42.897414,35,Mr.Pink,490,735,245
0,2020-08-27,22:25:42.897414,35,Judogi,345,435,90
3,2020-08-27,22:25:42.897414,35,Dinkya,990,1065,75
2,2020-08-27,22:25:42.897414,35,Bornstein,600,395,-205
1,2020-08-27,22:25:42.897414,35,Bartman,735,310,-425
