,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-08-20,22:37:42.551522,37,Grout,420,540,120
2,2020-08-20,22:37:42.551522,37,Clyde,410,465,55
0,2020-08-20,22:37:42.551522,37,Bronislav,580,590,10
3,2020-08-20,22:37:42.551522,37,Brian,305,260,-45
4,2020-08-20,22:37:42.551522,37,Judogi,465,395,-70
5,2020-08-20,22:37:42.551522,37,Bornstein,675,545,-130
