,date,time,hand,Name,Ante/Bet,Winnings,Profit
6,2020-06-23,18:11:56.113599,15,Bartman,170,320,150
5,2020-06-23,18:11:56.113599,15,Tardie,140,210,70
1,2020-06-23,18:11:56.113599,15,Bornstein,145,210,65
2,2020-06-23,18:11:56.113599,15,Judogi,155,170,15
0,2020-06-23,18:11:56.113599,15,Jeff,155,155,0
4,2020-06-23,18:11:56.113599,15,Brian,140,0,-140
3,2020-06-23,18:11:56.113599,15,Clyde,160,0,-160
