,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-06-10,16:55:01.945835,12,Clyde,60,80,20
1,2020-06-10,16:55:01.945835,12,Mr.Pink,40,30,-10
4,2020-06-10,16:55:01.945835,12,Bornstein,60,50,-10
2,2020-06-10,16:55:01.945835,12,Tardie,20,0,-20
0,2020-06-10,16:55:01.945835,12,Bartman,50,20,-30
