,date,time,hand,Name,Ante/Bet,Winnings,Profit
2,2020-07-09,20:41:19.773105,21,Bronislav,180,330,150
1,2020-07-09,20:41:19.773105,21,Brian,90,100,10
4,2020-07-09,20:41:19.773105,21,Bornstein,120,130,10
5,2020-07-09,20:41:19.773105,21,Clyde,130,95,-35
0,2020-07-09,20:41:19.773105,21,Judogi,45,0,-45
3,2020-07-09,20:41:19.773105,21,Mr.Pink,90,0,-90
