,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-07-09,21:17:13.307439,30,Bronislav,285,530,245
6,2020-07-09,21:17:13.307439,30,Brian,150,195,45
3,2020-07-09,21:17:13.307439,30,Bornstein,140,130,-10
1,2020-07-09,21:17:13.307439,30,Mr.Pink,150,95,-55
2,2020-07-09,21:17:13.307439,30,Tardie,70,0,-70
5,2020-07-09,21:17:13.307439,30,Judogi,75,0,-75
4,2020-07-09,21:17:13.307439,30,Clyde,175,95,-80
