,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-25,20:20:54.589977,17,Clyde,30,55,25
2,2020-06-25,20:20:54.589977,17,Mr.Pink,30,50,20
1,2020-06-25,20:20:54.589977,17,Bornstein,10,0,-10
4,2020-06-25,20:20:54.589977,17,Bronislav,10,0,-10
3,2020-06-25,20:20:54.589977,17,Brian,25,0,-25
