,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-08-20,21:18:02.473583,16,Judogi,175,275,100
2,2020-08-20,21:18:02.473583,16,Clyde,160,255,95
3,2020-08-20,21:18:02.473583,16,Brian,170,260,90
1,2020-08-20,21:18:02.473583,16,Grout,85,0,-85
0,2020-08-20,21:18:02.473583,16,Bronislav,180,85,-95
5,2020-08-20,21:18:02.473583,16,Bornstein,265,160,-105
