,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-13,09:42:02.224103,7,Mr.Pink,160,245,85
5,2020-06-13,09:42:02.224103,7,Mercer,85,130,45
0,2020-06-13,09:42:02.224103,7,Walt,65,85,20
2,2020-06-13,09:42:02.224103,7,Tardie,90,85,-5
3,2020-06-13,09:42:02.224103,7,Bornstein,150,110,-40
4,2020-06-13,09:42:02.224103,7,Clyde,105,0,-105
