,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-07-09,20:25:09.293746,18,Bronislav,120,200,80
2,2020-07-09,20:25:09.293746,18,Brian,65,100,35
0,2020-07-09,20:25:09.293746,18,Clyde,70,95,25
1,2020-07-09,20:25:09.293746,18,Judogi,25,0,-25
4,2020-07-09,20:25:09.293746,18,Mr.Pink,55,0,-55
5,2020-07-09,20:25:09.293746,18,Bornstein,60,0,-60
