,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-08-20,21:35:06.342704,19,Judogi,185,275,90
2,2020-08-20,21:35:06.342704,19,Brian,205,260,55
1,2020-08-20,21:35:06.342704,19,Clyde,220,255,35
0,2020-08-20,21:35:06.342704,19,Grout,160,160,0
5,2020-08-20,21:35:06.342704,19,Bronislav,255,250,-5
4,2020-08-20,21:35:06.342704,19,Bornstein,335,160,-175
