,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-08-20,22:10:10.570201,28,Clyde,360,465,105
3,2020-08-20,22:10:10.570201,28,Grout,320,395,75
5,2020-08-20,22:10:10.570201,28,Brian,245,260,15
2,2020-08-20,22:10:10.570201,28,Bronislav,470,465,-5
0,2020-08-20,22:10:10.570201,28,Judogi,305,275,-30
1,2020-08-20,22:10:10.570201,28,Bornstein,555,395,-160
