,date,time,hand,Name,Ante/Bet,Winnings,Profit
2,2020-07-09,22:15:51.939421,46,Bronislav,465,805,340
4,2020-07-09,22:15:51.939421,46,Tardie,285,415,130
1,2020-07-09,22:15:51.939421,46,Brian,225,195,-30
6,2020-07-09,22:15:51.939421,46,Clyde,395,365,-30
3,2020-07-09,22:15:51.939421,46,Mr.Pink,440,325,-115
0,2020-07-09,22:15:51.939421,46,Judogi,145,0,-145
5,2020-07-09,22:15:51.939421,46,Bornstein,370,220,-150
