,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-08-20,20:37:17.178779,6,Judogi,55,90,35
4,2020-08-20,20:37:17.178779,6,Clyde,55,90,35
0,2020-08-20,20:37:17.178779,6,Brian,60,70,10
2,2020-08-20,20:37:17.178779,6,Bornstein,70,75,5
3,2020-08-20,20:37:17.178779,6,Bronislav,85,0,-85
