,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-07-09,22:28:13.609273,49,Bronislav,510,995,485
3,2020-07-09,22:28:13.609273,49,Tardie,300,415,115
0,2020-07-09,22:28:13.609273,49,Brian,235,195,-40
5,2020-07-09,22:28:13.609273,49,Clyde,425,365,-60
2,2020-07-09,22:28:13.609273,49,Mr.Pink,460,325,-135
6,2020-07-09,22:28:13.609273,49,Judogi,180,0,-180
4,2020-07-09,22:28:13.609273,49,Bornstein,405,220,-185
