,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-08-13,20:56:49.532073,17,Brian,145,230,85
0,2020-08-13,20:56:49.532073,17,Bornstein,120,195,75
3,2020-08-13,20:56:49.532073,17,Bartman,160,230,70
6,2020-08-13,20:56:49.532073,17,Clyde,85,95,10
5,2020-08-13,20:56:49.532073,17,Jeff,45,0,-45
2,2020-08-13,20:56:49.532073,17,Bronislav,150,100,-50
7,2020-08-13,20:56:49.532073,17,Judogi,55,0,-55
4,2020-08-13,20:56:49.532073,17,Grout,90,0,-90
