,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-08-27,20:52:38.195640,10,Dinkya,270,355,85
3,2020-08-27,20:52:38.195640,10,Judogi,110,150,40
4,2020-08-27,20:52:38.195640,10,Bartman,210,205,-5
2,2020-08-27,20:52:38.195640,10,Mr.Pink,45,0,-45
0,2020-08-27,20:52:38.195640,10,Bornstein,75,0,-75
