,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-08-27,21:15:38.276045,17,Mr.Pink,200,305,105
3,2020-08-27,21:15:38.276045,17,Bornstein,335,395,60
1,2020-08-27,21:15:38.276045,17,Judogi,145,150,5
4,2020-08-27,21:15:38.276045,17,Dinkya,530,450,-80
2,2020-08-27,21:15:38.276045,17,Bartman,295,205,-90
