,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-06-18,21:16:15.902140,20,Tardie,165,360,195
2,2020-06-18,21:16:15.902140,20,JohnAlba,155,305,150
5,2020-06-18,21:16:15.902140,20,Mercer,160,195,35
1,2020-06-18,21:16:15.902140,20,Mr.Pink,215,220,5
7,2020-06-18,21:16:15.902140,20,Bornstein,165,130,-35
0,2020-06-18,21:16:15.902140,20,Grout,225,165,-60
4,2020-06-18,21:16:15.902140,20,Clyde,205,75,-130
6,2020-06-18,21:16:15.902140,20,Judogi,160,0,-160
