,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-25,21:38:33.027230,43,Clyde,325,680,355
6,2020-06-25,21:38:33.027230,43,Judogi,105,200,95
4,2020-06-25,21:38:33.027230,43,Bronislav,250,265,15
3,2020-06-25,21:38:33.027230,43,Brian,265,255,-10
1,2020-06-25,21:38:33.027230,43,Bornstein,355,260,-95
5,2020-06-25,21:38:33.027230,43,Bartman,150,0,-150
2,2020-06-25,21:38:33.027230,43,Mr.Pink,345,135,-210
