,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-04,20:16:20.532603,7,Clyde,65,105,40
2,2020-06-04,20:16:20.532603,7,Mr.Pink,65,100,35
3,2020-06-04,20:16:20.532603,7,Judogi,20,0,-20
0,2020-06-04,20:16:20.532603,7,Bornstein,25,0,-25
4,2020-06-04,20:16:20.532603,7,JohnAlba,30,0,-30
