,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-04,23:14:10.351084,4,Judogi,60,145,85
3,2020-06-04,23:14:10.351084,4,JohnAlba,100,180,80
4,2020-06-04,23:14:10.351084,4,Bornstein,80,70,-10
5,2020-06-04,23:14:10.351084,4,Mr.Pink,100,90,-10
1,2020-06-04,23:14:10.351084,4,Mercer,40,0,-40
6,2020-06-04,23:14:10.351084,4,Clyde,115,70,-45
2,2020-06-04,23:14:10.351084,4,Bartman,155,95,-60
