,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-08-27,21:31:17.133093,20,Judogi,225,335,110
2,2020-08-27,21:31:17.133093,20,Bornstein,355,395,40
4,2020-08-27,21:31:17.133093,20,Mr.Pink,290,305,15
3,2020-08-27,21:31:17.133093,20,Dinkya,650,640,-10
1,2020-08-27,21:31:17.133093,20,Bartman,360,205,-155
