,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-25,23:08:02.064504,64,Clyde,705,1300,595
3,2020-06-25,23:08:02.064504,64,Brian,515,640,125
5,2020-06-25,23:08:02.064504,64,Bartman,540,450,-90
6,2020-06-25,23:08:02.064504,64,Judogi,300,200,-100
2,2020-06-25,23:08:02.064504,64,Mr.Pink,620,500,-120
4,2020-06-25,23:08:02.064504,64,Bronislav,495,345,-150
1,2020-06-25,23:08:02.064504,64,Bornstein,645,385,-260
