,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-08-27,21:53:44.924224,26,Judogi,295,435,140
1,2020-08-27,21:53:44.924224,26,Dinkya,830,905,75
2,2020-08-27,21:53:44.924224,26,Mr.Pink,320,305,-15
0,2020-08-27,21:53:44.924224,26,Bornstein,465,395,-70
4,2020-08-27,21:53:44.924224,26,Bartman,440,310,-130
