,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-25,22:58:21.638870,61,Clyde,680,1300,620
4,2020-06-25,22:58:21.638870,61,Brian,495,640,145
0,2020-06-25,22:58:21.638870,61,Judogi,240,200,-40
6,2020-06-25,22:58:21.638870,61,Bartman,520,450,-70
5,2020-06-25,22:58:21.638870,61,Bronislav,455,345,-110
2,2020-06-25,22:58:21.638870,61,Bornstein,630,385,-245
3,2020-06-25,22:58:21.638870,61,Mr.Pink,555,255,-300
