,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-04,20:33:27.383168,12,Judogi,145,205,60
0,2020-06-04,20:33:27.383168,12,Mr.Pink,155,195,40
2,2020-06-04,20:33:27.383168,12,JohnAlba,110,110,0
4,2020-06-04,20:33:27.383168,12,Clyde,135,105,-30
3,2020-06-04,20:33:27.383168,12,Bornstein,70,0,-70
