,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-07-09,20:57:48.335207,25,Bronislav,240,430,190
0,2020-07-09,20:57:48.335207,25,Brian,140,195,55
4,2020-07-09,20:57:48.335207,25,Bornstein,130,130,0
3,2020-07-09,20:57:48.335207,25,Tardie,10,0,-10
5,2020-07-09,20:57:48.335207,25,Clyde,160,95,-65
6,2020-07-09,20:57:48.335207,25,Judogi,65,0,-65
2,2020-07-09,20:57:48.335207,25,Mr.Pink,105,0,-105
