,date,time,hand,Name,Ante/Bet,Winnings,Profit
5,2020-07-09,21:34:28.258318,37,Bronislav,305,530,225
0,2020-07-09,21:34:28.258318,37,Tardie,145,190,45
4,2020-07-09,21:34:28.258318,37,Brian,170,195,25
2,2020-07-09,21:34:28.258318,37,Clyde,350,365,15
6,2020-07-09,21:34:28.258318,37,Mr.Pink,270,185,-85
3,2020-07-09,21:34:28.258318,37,Judogi,95,0,-95
1,2020-07-09,21:34:28.258318,37,Bornstein,260,130,-130
