,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-06-18,20:21:24.692040,12,Mercer,75,195,120
7,2020-06-18,20:21:24.692040,12,Tardie,75,195,120
4,2020-06-18,20:21:24.692040,12,Grout,10,0,-10
3,2020-06-18,20:21:24.692040,12,Bornstein,15,0,-15
6,2020-06-18,20:21:24.692040,12,JohnAlba,20,0,-20
0,2020-06-18,20:21:24.692040,12,Clyde,45,0,-45
2,2020-06-18,20:21:24.692040,12,Judogi,60,0,-60
5,2020-06-18,20:21:24.692040,12,Mr.Pink,90,0,-90
