,date,time,hand,Name,Ante/Bet,Winnings,Profit
6,2020-07-09,21:25:51.708132,34,Bronislav,295,530,235
3,2020-07-09,21:25:51.708132,34,Clyde,325,365,40
5,2020-07-09,21:25:51.708132,34,Brian,160,195,35
0,2020-07-09,21:25:51.708132,34,Mr.Pink,240,185,-55
2,2020-07-09,21:25:51.708132,34,Bornstein,210,130,-80
4,2020-07-09,21:25:51.708132,34,Judogi,85,0,-85
1,2020-07-09,21:25:51.708132,34,Tardie,90,0,-90
