,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-06-04,21:16:08.417787,11,Mr.Pink,85,135,50
1,2020-06-04,21:16:08.417787,11,Judogi,85,135,50
3,2020-06-04,21:16:08.417787,11,Bornstein,105,140,35
4,2020-06-04,21:16:08.417787,11,Bartman,125,140,15
6,2020-06-04,21:16:08.417787,11,Mercer,35,0,-35
5,2020-06-04,21:16:08.417787,11,JohnAlba,45,0,-45
2,2020-06-04,21:16:08.417787,11,Clyde,70,0,-70
