,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-08-13,22:34:37.540503,38,Bornstein,690,1135,445
5,2020-08-13,22:34:37.540503,38,Clyde,410,515,105
3,2020-08-13,22:34:37.540503,38,Bartman,645,735,90
1,2020-08-13,22:34:37.540503,38,Brian,255,315,60
6,2020-08-13,22:34:37.540503,38,Judogi,380,350,-30
4,2020-08-13,22:34:37.540503,38,Jeff,375,170,-205
2,2020-08-13,22:34:37.540503,38,Bronislav,530,240,-290
