,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-07-01,22:13:44.168982,42,Judogi,390,540,150
4,2020-07-01,22:13:44.168982,42,Brian,410,525,115
3,2020-07-01,22:13:44.168982,42,Bronislav,610,690,80
1,2020-07-01,22:13:44.168982,42,Bornstein,380,320,-60
5,2020-07-01,22:13:44.168982,42,Jeff,315,220,-95
2,2020-07-01,22:13:44.168982,42,Clyde,405,215,-190
