,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-07-01,22:40:15.973291,49,Judogi,410,540,130
2,2020-07-01,22:40:15.973291,49,Brian,440,525,85
1,2020-07-01,22:40:15.973291,49,Bronislav,705,785,80
5,2020-07-01,22:40:15.973291,49,Bornstein,570,560,-10
0,2020-07-01,22:40:15.973291,49,Clyde,475,360,-115
3,2020-07-01,22:40:15.973291,49,Jeff,390,220,-170
