,date,time,hand,Name,Ante/Bet,Winnings,Profit
5,2020-07-30,21:41:01.927003,17,Bronislav,335,585,250
0,2020-07-30,21:41:01.927003,17,Bornstein,200,280,80
1,2020-07-30,21:41:01.927003,17,Tardie,125,140,15
3,2020-07-30,21:41:01.927003,17,Bartman,295,235,-60
4,2020-07-30,21:41:01.927003,17,Brian,200,70,-130
2,2020-07-30,21:41:01.927003,17,Judogi,155,0,-155
