,date,time,hand,Name,Ante/Bet,Winnings,Profit
5,2020-06-25,22:06:27.063471,49,Clyde,440,885,445
4,2020-06-25,22:06:27.063471,49,Judogi,170,200,30
2,2020-06-25,22:06:27.063471,49,Bronislav,340,345,5
1,2020-06-25,22:06:27.063471,49,Brian,290,255,-35
3,2020-06-25,22:06:27.063471,49,Bartman,255,170,-85
6,2020-06-25,22:06:27.063471,49,Bornstein,405,260,-145
0,2020-06-25,22:06:27.063471,49,Mr.Pink,470,255,-215
