,date,time,hand,Name,Ante/Bet,Winnings,Profit
5,2020-06-18,20:50:04.684512,16,Tardie,145,360,215
7,2020-06-18,20:50:04.684512,16,Mercer,100,195,95
2,2020-06-18,20:50:04.684512,16,Grout,130,165,35
1,2020-06-18,20:50:04.684512,16,Bornstein,110,130,20
4,2020-06-18,20:50:04.684512,16,JohnAlba,40,0,-40
6,2020-06-18,20:50:04.684512,16,Clyde,75,0,-75
3,2020-06-18,20:50:04.684512,16,Mr.Pink,120,0,-120
0,2020-06-18,20:50:04.684512,16,Judogi,130,0,-130
