,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-06-25,22:17:23.986946,52,Clyde,460,885,425
0,2020-06-25,22:17:23.986946,52,Brian,350,375,25
3,2020-06-25,22:17:23.986946,52,Judogi,180,200,20
1,2020-06-25,22:17:23.986946,52,Bronislav,365,345,-20
5,2020-06-25,22:17:23.986946,52,Bornstein,455,385,-70
2,2020-06-25,22:17:23.986946,52,Bartman,310,170,-140
6,2020-06-25,22:17:23.986946,52,Mr.Pink,495,255,-240
