,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-07-01,20:14:01.432708,5,Brian,50,95,45
1,2020-07-01,20:14:01.432708,5,Bornstein,80,95,15
0,2020-07-01,20:14:01.432708,5,Judogi,10,0,-10
2,2020-07-01,20:14:01.432708,5,Clyde,20,0,-20
3,2020-07-01,20:14:01.432708,5,Bronislav,30,0,-30
