,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-07-30,22:40:07.059974,28,Bronislav,690,1445,755
2,2020-07-30,22:40:07.059974,28,Bornstein,290,280,-10
3,2020-07-30,22:40:07.059974,28,Tardie,240,140,-100
0,2020-07-30,22:40:07.059974,28,Brian,370,215,-155
4,2020-07-30,22:40:07.059974,28,Judogi,215,0,-215
5,2020-07-30,22:40:07.059974,28,Bartman,655,380,-275
