,date,time,hand,Name,Ante/Bet,Winnings,Profit
2,2020-06-25,22:46:59.774396,58,Clyde,620,1300,680
5,2020-06-25,22:46:59.774396,58,Brian,480,640,160
1,2020-06-25,22:46:59.774396,58,Judogi,230,200,-30
6,2020-06-25,22:46:59.774396,58,Bronislav,420,345,-75
3,2020-06-25,22:46:59.774396,58,Bornstein,565,385,-180
4,2020-06-25,22:46:59.774396,58,Mr.Pink,525,255,-270
0,2020-06-25,22:46:59.774396,58,Bartman,455,170,-285
