,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-07-30,22:11:36.310337,22,Bronislav,540,1090,550
4,2020-07-30,22:11:36.310337,22,Bornstein,230,280,50
5,2020-07-30,22:11:36.310337,22,Tardie,175,140,-35
1,2020-07-30,22:11:36.310337,22,Bartman,560,380,-180
2,2020-07-30,22:11:36.310337,22,Brian,260,70,-190
0,2020-07-30,22:11:36.310337,22,Judogi,195,0,-195
