,date,time,hand,Name,Ante/Bet,Winnings,Profit
7,2020-06-18,22:18:34.755090,30,Tardie,275,660,385
6,2020-06-18,22:18:34.755090,30,JohnAlba,330,425,95
5,2020-06-18,22:18:34.755090,30,Mr.Pink,360,410,50
4,2020-06-18,22:18:34.755090,30,Grout,440,465,25
2,2020-06-18,22:18:34.755090,30,Mercer,265,245,-20
0,2020-06-18,22:18:34.755090,30,Jeff,90,0,-90
3,2020-06-18,22:18:34.755090,30,Judogi,310,170,-140
1,2020-06-18,22:18:34.755090,30,Clyde,335,75,-260
