,date,time,hand,Name,Ante/Bet,Winnings,Profit
6,2020-06-18,22:34:03.779500,32,Tardie,285,660,375
7,2020-06-18,22:34:03.779500,32,Jeff,165,310,145
5,2020-06-18,22:34:03.779500,32,JohnAlba,370,425,55
3,2020-06-18,22:34:03.779500,32,Grout,465,465,0
4,2020-06-18,22:34:03.779500,32,Mr.Pink,430,410,-20
1,2020-06-18,22:34:03.779500,32,Mercer,325,245,-80
2,2020-06-18,22:34:03.779500,32,Judogi,320,170,-150
0,2020-06-18,22:34:03.779500,32,Clyde,355,75,-280
