,date,time,hand,Name,Ante/Bet,Winnings,Profit
0,2020-07-30,21:23:32.022214,14,Bronislav,285,490,205
2,2020-07-30,21:23:32.022214,14,Tardie,95,140,45
1,2020-07-30,21:23:32.022214,14,Bornstein,150,185,35
4,2020-07-30,21:23:32.022214,14,Bartman,285,235,-50
5,2020-07-30,21:23:32.022214,14,Brian,160,70,-90
3,2020-07-30,21:23:32.022214,14,Judogi,145,0,-145
