,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-07-30,21:55:46.802090,20,Bronislav,415,735,320
5,2020-07-30,21:55:46.802090,20,Bornstein,220,280,60
0,2020-07-30,21:55:46.802090,20,Tardie,145,140,-5
2,2020-07-30,21:55:46.802090,20,Bartman,425,380,-45
3,2020-07-30,21:55:46.802090,20,Brian,215,70,-145
1,2020-07-30,21:55:46.802090,20,Judogi,185,0,-185
