,date,time,hand,Name,Ante/Bet,Winnings,Profit
4,2020-06-18,23:10:00.613987,36,Tardie,395,660,265
5,2020-06-18,23:10:00.613987,36,Jeff,295,510,215
0,2020-06-18,23:10:00.613987,36,Judogi,495,535,40
7,2020-06-18,23:10:00.613987,36,Mercer,425,410,-15
3,2020-06-18,23:10:00.613987,36,JohnAlba,445,425,-20
2,2020-06-18,23:10:00.613987,36,Mr.Pink,450,410,-40
1,2020-06-18,23:10:00.613987,36,Grout,530,465,-65
6,2020-06-18,23:10:00.613987,36,Clyde,410,75,-335
