,date,time,hand,Name,Ante/Bet,Winnings,Profit
6,2020-06-25,21:53:15.627328,46,Clyde,395,765,370
5,2020-06-25,21:53:15.627328,46,Judogi,125,200,75
3,2020-06-25,21:53:15.627328,46,Bronislav,320,345,25
2,2020-06-25,21:53:15.627328,46,Brian,280,255,-25
4,2020-06-25,21:53:15.627328,46,Bartman,230,170,-60
0,2020-06-25,21:53:15.627328,46,Bornstein,365,260,-105
1,2020-06-25,21:53:15.627328,46,Mr.Pink,415,135,-280
