,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-07-01,20:21:43.403551,8,Brian,110,205,95
0,2020-07-01,20:21:43.403551,8,Bornstein,150,205,55
4,2020-07-01,20:21:43.403551,8,Judogi,20,0,-20
1,2020-07-01,20:21:43.403551,8,Clyde,40,0,-40
2,2020-07-01,20:21:43.403551,8,Bronislav,90,0,-90
