,date,time,hand,Name,Ante/Bet,Winnings,Profit
3,2020-07-01,23:04:20.729030,55,Bornstein,680,805,125
2,2020-07-01,23:04:20.729030,55,Judogi,465,540,75
5,2020-07-01,23:04:20.729030,55,Bronislav,745,785,40
0,2020-07-01,23:04:20.729030,55,Brian,490,525,35
4,2020-07-01,23:04:20.729030,55,Clyde,545,465,-80
1,2020-07-01,23:04:20.729030,55,Jeff,415,220,-195
