,date,time,hand,Name,Ante/Bet,Winnings,Profit
2,2020-07-30,22:23:40.212074,25,Bronislav,625,1240,615
3,2020-07-30,22:23:40.212074,25,Bornstein,240,280,40
4,2020-07-30,22:23:40.212074,25,Tardie,215,140,-75
1,2020-07-30,22:23:40.212074,25,Brian,360,215,-145
5,2020-07-30,22:23:40.212074,25,Judogi,205,0,-205
0,2020-07-30,22:23:40.212074,25,Bartman,610,380,-230
