,date,time,hand,Name,Ante/Bet,Winnings,Profit
1,2020-07-30,21:10:46.419189,11,Bronislav,185,325,140
3,2020-07-30,21:10:46.419189,11,Tardie,80,140,60
2,2020-07-30,21:10:46.419189,11,Bornstein,130,185,55
5,2020-07-30,21:10:46.419189,11,Bartman,125,75,-50
0,2020-07-30,21:10:46.419189,11,Brian,150,70,-80
4,2020-07-30,21:10:46.419189,11,Judogi,125,0,-125
