,date,time,hand,Name,Ante/Bet,Winnings,Profit
5,2020-07-01,22:28:44.456900,45,Judogi,400,540,140
2,2020-07-01,22:28:44.456900,45,Bronislav,665,785,120
3,2020-07-01,22:28:44.456900,45,Brian,425,525,100
0,2020-07-01,22:28:44.456900,45,Bornstein,460,410,-50
4,2020-07-01,22:28:44.456900,45,Jeff,330,220,-110
1,2020-07-01,22:28:44.456900,45,Clyde,415,215,-200
